Area,Year,Age,Education,Distribution
Azerbaijan,2015,20--39,Under 15,0.00
Azerbaijan,2015,20--39,Upper Secondary,0.61
Azerbaijan,2015,20--64,Incomplete Primary,0.00
Azerbaijan,2015,20--64,Lower Secondary,0.12
Azerbaijan,2015,20--64,No Education,0.01
Azerbaijan,2015,20--64,Post Secondary,0.16
Azerbaijan,2015,20--64,Primary,0.03
Azerbaijan,2015,20--64,Total,1.00
Azerbaijan,2015,20--64,Under 15,0.00
Azerbaijan,2015,20--64,Upper Secondary,0.67
Azerbaijan,2015,25+,Incomplete Primary,0.01
Azerbaijan,2015,25+,Lower Secondary,0.12
Azerbaijan,2015,25+,No Education,0.01
Azerbaijan,2015,25+,Post Secondary,0.15
Azerbaijan,2015,25+,Primary,0.04
Azerbaijan,2015,25+,Total,1.00
Azerbaijan,2015,25+,Under 15,0.00
Azerbaijan,2015,25+,Upper Secondary,0.67
Azerbaijan,2015,40--64,Incomplete Primary,0.00
Azerbaijan,2015,40--64,Lower Secondary,0.11
Azerbaijan,2015,40--64,No Education,0.01
Azerbaijan,2015,40--64,Post Secondary,0.12
Azerbaijan,2015,40--64,Primary,0.01
Azerbaijan,2015,40--64,Total,1.00
Azerbaijan,2015,40--64,Under 15,0.00
Azerbaijan,2015,40--64,Upper Secondary,0.74
Azerbaijan,2015,60+,Incomplete Primary,0.04
Azerbaijan,2015,60+,Lower Secondary,0.14
Azerbaijan,2015,60+,No Education,0.05
Azerbaijan,2015,60+,Post Secondary,0.14
Azerbaijan,2015,60+,Primary,0.12
Azerbaijan,2015,60+,Total,1.00
Azerbaijan,2015,60+,Under 15,0.00
Azerbaijan,2015,60+,Upper Secondary,0.51
Azerbaijan,2015,65+,Incomplete Primary,0.05
Azerbaijan,2015,65+,Lower Secondary,0.14
Azerbaijan,2015,65+,No Education,0.07
Azerbaijan,2015,65+,Post Secondary,0.13
Azerbaijan,2015,65+,Primary,0.17
Azerbaijan,2015,65+,Total,1.00
Azerbaijan,2015,65+,Under 15,0.00
Azerbaijan,2015,65+,Upper Secondary,0.43
Azerbaijan,2015,80+,Incomplete Primary,0.10
Azerbaijan,2015,80+,Lower Secondary,0.14
Azerbaijan,2015,80+,No Education,0.16
Azerbaijan,2015,80+,Post Secondary,0.07
Azerbaijan,2015,80+,Primary,0.29
Azerbaijan,2015,80+,Total,1.00
Azerbaijan,2015,80+,Under 15,0.00
Azerbaijan,2015,80+,Upper Secondary,0.24
Azerbaijan,2015,All,Incomplete Primary,0.01
Azerbaijan,2015,All,Lower Secondary,0.11
Azerbaijan,2015,All,No Education,0.01
Azerbaijan,2015,All,Post Secondary,0.11
Azerbaijan,2015,All,Primary,0.04
Azerbaijan,2015,All,Total,1.00
Azerbaijan,2015,All,Under 15,0.24
Azerbaijan,2015,All,Upper Secondary,0.48
Bahamas,2015,15+,Incomplete Primary,0.04
Bahamas,2015,15+,Lower Secondary,0.58
Bahamas,2015,15+,No Education,0.01
Bahamas,2015,15+,Post Secondary,0.12
Bahamas,2015,15+,Primary,0.15
Bahamas,2015,15+,Total,1.00
Bahamas,2015,15+,Under 15,0.00
Bahamas,2015,15+,Upper Secondary,0.11
Bahamas,2015,20--39,Incomplete Primary,0.01
Bahamas,2015,20--39,Lower Secondary,0.61
Bahamas,2015,20--39,No Education,0.00
Bahamas,2015,20--39,Post Secondary,0.12
Bahamas,2015,20--39,Primary,0.11
Bahamas,2015,20--39,Total,1.00
Bahamas,2015,20--39,Under 15,0.00
Bahamas,2015,20--39,Upper Secondary,0.15
Bahamas,2015,20--64,Incomplete Primary,0.02
Bahamas,2015,20--64,Lower Secondary,0.59
Bahamas,2015,20--64,No Education,0.01
Bahamas,2015,20--64,Post Secondary,0.13
Bahamas,2015,20--64,Primary,0.13
Bahamas,2015,20--64,Total,1.00
Bahamas,2015,20--64,Under 15,0.00
Bahamas,2015,20--64,Upper Secondary,0.12
Bahamas,2015,25+,Incomplete Primary,0.05
Bahamas,2015,25+,Lower Secondary,0.55
Bahamas,2015,25+,No Education,0.01
Bahamas,2015,25+,Post Secondary,0.13
Bahamas,2015,25+,Primary,0.15
Bahamas,2015,25+,Total,1.00
Bahamas,2015,25+,Under 15,0.00
Bahamas,2015,25+,Upper Secondary,0.10
Bahamas,2015,40--64,Incomplete Primary,0.04
Bahamas,2015,40--64,Lower Secondary,0.58
Bahamas,2015,40--64,No Education,0.01
Bahamas,2015,40--64,Post Secondary,0.13
Bahamas,2015,40--64,Primary,0.15
Bahamas,2015,40--64,Total,1.00
Bahamas,2015,40--64,Under 15,0.00
Bahamas,2015,40--64,Upper Secondary,0.09
Bahamas,2015,60+,Incomplete Primary,0.16
Bahamas,2015,60+,Lower Secondary,0.33
Bahamas,2015,60+,No Education,0.02
Bahamas,2015,60+,Post Secondary,0.14
Bahamas,2015,60+,Primary,0.29
Bahamas,2015,60+,Total,1.00
Bahamas,2015,60+,Under 15,0.00
Bahamas,2015,60+,Upper Secondary,0.07
Bahamas,2015,65+,Incomplete Primary,0.20
Bahamas,2015,65+,Lower Secondary,0.28
Bahamas,2015,65+,No Education,0.02
Bahamas,2015,65+,Post Secondary,0.12
Bahamas,2015,65+,Primary,0.32
Bahamas,2015,65+,Total,1.00
Bahamas,2015,65+,Under 15,0.00
Bahamas,2015,65+,Upper Secondary,0.06
Bahamas,2015,80+,Incomplete Primary,0.29
Bahamas,2015,80+,Lower Secondary,0.20
Bahamas,2015,80+,No Education,0.02
Bahamas,2015,80+,Post Secondary,0.10
Bahamas,2015,80+,Primary,0.34
Bahamas,2015,80+,Total,1.00
Bahamas,2015,80+,Under 15,0.00
Bahamas,2015,80+,Upper Secondary,0.04
Bahamas,2015,All,Incomplete Primary,0.03
Bahamas,2015,All,Lower Secondary,0.46
Bahamas,2015,All,No Education,0.01
Bahamas,2015,All,Post Secondary,0.09
Bahamas,2015,All,Primary,0.12
Bahamas,2015,All,Total,1.00
Bahamas,2015,All,Under 15,0.21
Bahamas,2015,All,Upper Secondary,0.09
Bahrain,2015,15+,Incomplete Primary,0.07
Bahrain,2015,15+,Lower Secondary,0.22
Bahrain,2015,15+,No Education,0.06
Bahrain,2015,15+,Post Secondary,0.19
Bahrain,2015,15+,Primary,0.10
Bahrain,2015,15+,Total,1.00
Bahrain,2015,15+,Under 15,0.00
Bahrain,2015,15+,Upper Secondary,0.36
Bahrain,2015,20--39,Incomplete Primary,0.03
Bahrain,2015,20--39,Lower Secondary,0.21
Bahrain,2015,20--39,No Education,0.02
Bahrain,2015,20--39,Post Secondary,0.22
Bahrain,2015,20--39,Primary,0.10
Bahrain,2015,20--39,Total,1.00
Bahrain,2015,20--39,Under 15,0.00
Bahrain,2015,20--39,Upper Secondary,0.42
Bahrain,2015,20--64,Incomplete Primary,0.07
Bahrain,2015,20--64,Lower Secondary,0.19
Bahrain,2015,20--64,No Education,0.06
Bahrain,2015,20--64,Post Secondary,0.21
Bahrain,2015,20--64,Primary,0.10
Bahrain,2015,20--64,Total,1.00
Bahrain,2015,20--64,Under 15,0.00
Bahrain,2015,20--64,Upper Secondary,0.37
Bahrain,2015,25+,Incomplete Primary,0.08
Bahrain,2015,25+,Lower Secondary,0.19
Bahrain,2015,25+,No Education,0.07
Bahrain,2015,25+,Post Secondary,0.22
Bahrain,2015,25+,Primary,0.10
Bahrain,2015,25+,Total,1.00
Bahrain,2015,25+,Under 15,0.00
Bahrain,2015,25+,Upper Secondary,0.35
Bahrain,2015,40--64,Incomplete Primary,0.13
Bahrain,2015,40--64,Lower Secondary,0.17
Bahrain,2015,40--64,No Education,0.11
Bahrain,2015,40--64,Post Secondary,0.20
Bahrain,2015,40--64,Primary,0.10
Bahrain,2015,40--64,Total,1.00
Bahrain,2015,40--64,Under 15,0.00
Bahrain,2015,40--64,Upper Secondary,0.30
Bahrain,2015,60+,Incomplete Primary,0.13
Bahrain,2015,60+,Lower Secondary,0.12
Bahrain,2015,60+,No Education,0.25
Bahrain,2015,60+,Post Secondary,0.20
Bahrain,2015,60+,Primary,0.11
Bahrain,2015,60+,Total,1.00
Bahrain,2015,60+,Under 15,0.00
Bahrain,2015,60+,Upper Secondary,0.19
Bahrain,2015,65+,Incomplete Primary,0.14
Bahrain,2015,65+,Lower Secondary,0.09
Bahrain,2015,65+,No Education,0.34
Bahrain,2015,65+,Post Secondary,0.18
Bahrain,2015,65+,Primary,0.10
Bahrain,2015,65+,Total,1.00
Bahrain,2015,65+,Under 15,0.00
Bahrain,2015,65+,Upper Secondary,0.15
Bahrain,2015,80+,Incomplete Primary,0.14
Bahrain,2015,80+,Lower Secondary,0.02
Bahrain,2015,80+,No Education,0.65
Bahrain,2015,80+,Post Secondary,0.09
Bahrain,2015,80+,Primary,0.06
Bahrain,2015,80+,Total,1.00
Bahrain,2015,80+,Under 15,0.00
Bahrain,2015,80+,Upper Secondary,0.04
Bahrain,2015,All,Incomplete Primary,0.05
Bahrain,2015,All,Lower Secondary,0.17
Bahrain,2015,All,No Education,0.05
Bahrain,2015,All,Post Secondary,0.15
Bahrain,2015,All,Primary,0.08
Bahrain,2015,All,Total,1.00
Bahrain,2015,All,Under 15,0.20
Bahrain,2015,All,Upper Secondary,0.29
Bangladesh,2015,15+,Incomplete Primary,0.15
Bangladesh,2015,15+,Lower Secondary,0.18
Bangladesh,2015,15+,No Education,0.28
Bangladesh,2015,15+,Post Secondary,0.08
Bangladesh,2015,15+,Primary,0.22
Bangladesh,2015,15+,Total,1.00
Bangladesh,2015,15+,Under 15,0.00
Bangladesh,2015,15+,Upper Secondary,0.08
Bangladesh,2015,20--39,Incomplete Primary,0.16
Bangladesh,2015,20--39,Lower Secondary,0.21
Bangladesh,2015,20--39,No Education,0.16
Bangladesh,2015,20--39,Post Secondary,0.12
Bangladesh,2015,20--39,Primary,0.25
Bangladesh,2015,20--39,Total,1.00
Bangladesh,2015,20--39,Under 15,0.00
Bangladesh,2015,20--39,Upper Secondary,0.11
Bangladesh,2015,20--64,Incomplete Primary,0.16
Bangladesh,2015,20--64,Lower Secondary,0.17
Bangladesh,2015,20--64,No Education,0.28
Bangladesh,2015,20--64,Post Secondary,0.10
Bangladesh,2015,20--64,Primary,0.21
Bangladesh,2015,20--64,Total,1.00
Bangladesh,2015,20--64,Under 15,0.00
Bangladesh,2015,20--64,Upper Secondary,0.08
Bangladesh,2015,25+,Incomplete Primary,0.17
Bangladesh,2015,25+,Lower Secondary,0.14
Bangladesh,2015,25+,No Education,0.34
Bangladesh,2015,25+,Post Secondary,0.09
Bangladesh,2015,25+,Primary,0.19
Bangladesh,2015,25+,Total,1.00
Bangladesh,2015,25+,Under 15,0.00
Bangladesh,2015,25+,Upper Secondary,0.07
Bangladesh,2015,40--64,Incomplete Primary,0.16
Bangladesh,2015,40--64,Lower Secondary,0.10
Bangladesh,2015,40--64,No Education,0.47
Bangladesh,2015,40--64,Post Secondary,0.07
Bangladesh,2015,40--64,Primary,0.15
Bangladesh,2015,40--64,Total,1.00
Bangladesh,2015,40--64,Under 15,0.00
Bangladesh,2015,40--64,Upper Secondary,0.05
Bangladesh,2015,60+,Incomplete Primary,0.15
Bangladesh,2015,60+,Lower Secondary,0.06
Bangladesh,2015,60+,No Education,0.59
Bangladesh,2015,60+,Post Secondary,0.05
Bangladesh,2015,60+,Primary,0.11
Bangladesh,2015,60+,Total,1.00
Bangladesh,2015,60+,Under 15,0.00
Bangladesh,2015,60+,Upper Secondary,0.04
Bangladesh,2015,65+,Incomplete Primary,0.15
Bangladesh,2015,65+,Lower Secondary,0.05
Bangladesh,2015,65+,No Education,0.61
Bangladesh,2015,65+,Post Secondary,0.05
Bangladesh,2015,65+,Primary,0.11
Bangladesh,2015,65+,Total,1.00
Bangladesh,2015,65+,Under 15,0.00
Bangladesh,2015,65+,Upper Secondary,0.03
Bangladesh,2015,80+,Incomplete Primary,0.13
Bangladesh,2015,80+,Lower Secondary,0.04
Bangladesh,2015,80+,No Education,0.67
Bangladesh,2015,80+,Post Secondary,0.04
Bangladesh,2015,80+,Primary,0.09
Bangladesh,2015,80+,Total,1.00
Bangladesh,2015,80+,Under 15,0.00
Bangladesh,2015,80+,Upper Secondary,0.03
Bangladesh,2015,All,Incomplete Primary,0.11
Bangladesh,2015,All,Lower Secondary,0.13
Bangladesh,2015,All,No Education,0.20
Bangladesh,2015,All,Post Secondary,0.06
Bangladesh,2015,All,Primary,0.16
Bangladesh,2015,All,Total,1.00
Bangladesh,2015,All,Under 15,0.29
Bangladesh,2015,All,Upper Secondary,0.06
Barbados,2015,15+,Incomplete Primary,0.13
Barbados,2015,15+,Lower Secondary,0.28
Barbados,2015,15+,No Education,0.07
Barbados,2015,15+,Post Secondary,0.12
Barbados,2015,15+,Primary,0.14
Barbados,2015,15+,Total,1.00
Barbados,2015,15+,Under 15,0.00
Barbados,2015,15+,Upper Secondary,0.26
Barbados,2015,20--39,Incomplete Primary,0.11
Barbados,2015,20--39,Lower Secondary,0.29
Barbados,2015,20--39,No Education,0.03
Barbados,2015,20--39,Post Secondary,0.15
Barbados,2015,20--39,Primary,0.11
Barbados,2015,20--39,Total,1.00
Barbados,2015,20--39,Under 15,0.00
Barbados,2015,20--39,Upper Secondary,0.32
Barbados,2015,20--64,Incomplete Primary,0.11
Barbados,2015,20--64,Lower Secondary,0.28
Barbados,2015,20--64,No Education,0.06
Barbados,2015,20--64,Post Secondary,0.14
Barbados,2015,20--64,Primary,0.12
Barbados,2015,20--64,Total,1.00
Barbados,2015,20--64,Under 15,0.00
Barbados,2015,20--64,Upper Secondary,0.29
Barbados,2015,25+,Incomplete Primary,0.14
Barbados,2015,25+,Lower Secondary,0.26
Barbados,2015,25+,No Education,0.07
Barbados,2015,25+,Post Secondary,0.14
Barbados,2015,25+,Primary,0.14
Barbados,2015,25+,Total,1.00
Barbados,2015,25+,Under 15,0.00
Barbados,2015,25+,Upper Secondary,0.26
Barbados,2015,40--64,Incomplete Primary,0.12
Barbados,2015,40--64,Lower Secondary,0.27
Barbados,2015,40--64,No Education,0.08
Barbados,2015,40--64,Post Secondary,0.14
Barbados,2015,40--64,Primary,0.13
Barbados,2015,40--64,Total,1.00
Barbados,2015,40--64,Under 15,0.00
Barbados,2015,40--64,Upper Secondary,0.27
Barbados,2015,60+,Incomplete Primary,0.21
Barbados,2015,60+,Lower Secondary,0.19
Barbados,2015,60+,No Education,0.13
Barbados,2015,60+,Post Secondary,0.10
Barbados,2015,60+,Primary,0.19
Barbados,2015,60+,Total,1.00
Barbados,2015,60+,Under 15,0.00
Barbados,2015,60+,Upper Secondary,0.17
Barbados,2015,65+,Incomplete Primary,0.23
Barbados,2015,65+,Lower Secondary,0.18
Barbados,2015,65+,No Education,0.14
Barbados,2015,65+,Post Secondary,0.09
Barbados,2015,65+,Primary,0.21
Barbados,2015,65+,Total,1.00
Barbados,2015,65+,Under 15,0.00
Barbados,2015,65+,Upper Secondary,0.16
Barbados,2015,80+,Incomplete Primary,0.31
Barbados,2015,80+,Lower Secondary,0.13
Barbados,2015,80+,No Education,0.15
Barbados,2015,80+,Post Secondary,0.06
Barbados,2015,80+,Primary,0.25
Barbados,2015,80+,Total,1.00
Barbados,2015,80+,Under 15,0.00
Barbados,2015,80+,Upper Secondary,0.10
Barbados,2015,All,Incomplete Primary,0.11
Barbados,2015,All,Lower Secondary,0.24
Barbados,2015,All,No Education,0.06
Barbados,2015,All,Post Secondary,0.10
Barbados,2015,All,Primary,0.12
Barbados,2015,All,Total,1.00
Barbados,2015,All,Under 15,0.15
Barbados,2015,All,Upper Secondary,0.22
Belarus,2015,15+,Incomplete Primary,0.00
Belarus,2015,15+,Lower Secondary,0.08
Belarus,2015,15+,No Education,0.00
Belarus,2015,15+,Post Secondary,0.19
Belarus,2015,15+,Primary,0.05
Belarus,2015,15+,Total,1.00
Belarus,2015,15+,Under 15,0.00
Belarus,2015,15+,Upper Secondary,0.68
Belarus,2015,20--39,Incomplete Primary,0.00
Belarus,2015,20--39,Lower Secondary,0.02
Belarus,2015,20--39,No Education,0.00
Belarus,2015,20--39,Post Secondary,0.21
Belarus,2015,20--39,Primary,0.00
Belarus,2015,20--39,Total,1.00
Belarus,2015,20--39,Under 15,0.00
Belarus,2015,20--39,Upper Secondary,0.76
Belarus,2015,20--64,Incomplete Primary,0.00
Belarus,2015,20--64,Lower Secondary,0.03
Belarus,2015,20--64,No Education,0.00
Belarus,2015,20--64,Post Secondary,0.21
Belarus,2015,20--64,Primary,0.00
Belarus,2015,20--64,Total,1.00
Belarus,2015,20--64,Under 15,0.00
Belarus,2015,20--64,Upper Secondary,0.76
Belarus,2015,25+,Incomplete Primary,0.00
Belarus,2015,25+,Lower Secondary,0.05
Belarus,2015,25+,No Education,0.00
Belarus,2015,25+,Post Secondary,0.21
Belarus,2015,25+,Primary,0.05
Belarus,2015,25+,Total,1.00
Belarus,2015,25+,Under 15,0.00
Belarus,2015,25+,Upper Secondary,0.69
Belarus,2015,40--64,Incomplete Primary,0.00
Belarus,2015,40--64,Lower Secondary,0.03
Belarus,2015,40--64,No Education,0.00
Belarus,2015,40--64,Post Secondary,0.21
Belarus,2015,40--64,Primary,0.01
Belarus,2015,40--64,Total,1.00
Belarus,2015,40--64,Under 15,0.00
Belarus,2015,40--64,Upper Secondary,0.75
Belarus,2015,60+,Incomplete Primary,0.01
Belarus,2015,60+,Lower Secondary,0.14
Belarus,2015,60+,No Education,0.00
Belarus,2015,60+,Post Secondary,0.16
Belarus,2015,60+,Primary,0.17
Belarus,2015,60+,Total,1.00
Belarus,2015,60+,Under 15,0.00
Belarus,2015,60+,Upper Secondary,0.51
Belarus,2015,65+,Incomplete Primary,0.01
Belarus,2015,65+,Lower Secondary,0.17
Belarus,2015,65+,No Education,0.00
Belarus,2015,65+,Post Secondary,0.14
Belarus,2015,65+,Primary,0.24
Belarus,2015,65+,Total,1.00
Belarus,2015,65+,Under 15,0.00
Belarus,2015,65+,Upper Secondary,0.43
Belarus,2015,80+,Incomplete Primary,0.02
Belarus,2015,80+,Lower Secondary,0.17
Belarus,2015,80+,No Education,0.00
Belarus,2015,80+,Post Secondary,0.08
Belarus,2015,80+,Primary,0.53
Belarus,2015,80+,Total,1.00
Belarus,2015,80+,Under 15,0.00
Belarus,2015,80+,Upper Secondary,0.20
Belarus,2015,All,Incomplete Primary,0.00
Belarus,2015,All,Lower Secondary,0.07
Belarus,2015,All,No Education,0.00
Belarus,2015,All,Post Secondary,0.16
Belarus,2015,All,Primary,0.04
Belarus,2015,All,Total,1.00
Belarus,2015,All,Under 15,0.16
Belarus,2015,All,Upper Secondary,0.57
Belgium,2015,15+,Incomplete Primary,0.00
Belgium,2015,15+,Lower Secondary,0.22
Belgium,2015,15+,No Education,0.03
Belgium,2015,15+,Post Secondary,0.34
Belgium,2015,15+,Primary,0.09
Belgium,2015,15+,Total,1.00
Belgium,2015,15+,Under 15,0.00
Belgium,2015,15+,Upper Secondary,0.32
Belgium,2015,20--39,Incomplete Primary,0.00
Belgium,2015,20--39,Lower Secondary,0.08
Belgium,2015,20--39,No Education,0.00
Belgium,2015,20--39,Post Secondary,0.50
Belgium,2015,20--39,Primary,0.01
Belgium,2015,20--39,Total,1.00
Belgium,2015,20--39,Under 15,0.00
Belgium,2015,20--39,Upper Secondary,0.41
Belgium,2015,20--64,Incomplete Primary,0.00
Belgium,2015,20--64,Lower Secondary,0.16
Belgium,2015,20--64,No Education,0.02
Belgium,2015,20--64,Post Secondary,0.42
Belgium,2015,20--64,Primary,0.04
Belgium,2015,20--64,Total,1.00
Belgium,2015,20--64,Under 15,0.00
Belgium,2015,20--64,Upper Secondary,0.36
Belgium,2015,25+,Incomplete Primary,0.00
Belgium,2015,25+,Lower Secondary,0.21
Belgium,2015,25+,No Education,0.03
Belgium,2015,25+,Post Secondary,0.36
Belgium,2015,25+,Primary,0.10
Belgium,2015,25+,Total,1.00
Belgium,2015,25+,Under 15,0.00
Belgium,2015,25+,Upper Secondary,0.30
Belgium,2015,40--64,Incomplete Primary,0.00
Belgium,2015,40--64,Lower Secondary,0.22
Belgium,2015,40--64,No Education,0.03
Belgium,2015,40--64,Post Secondary,0.36
Belgium,2015,40--64,Primary,0.06
Belgium,2015,40--64,Total,1.00
Belgium,2015,40--64,Under 15,0.00
Belgium,2015,40--64,Upper Secondary,0.33
Belgium,2015,60+,Incomplete Primary,0.00
Belgium,2015,60+,Lower Secondary,0.29
Belgium,2015,60+,No Education,0.05
Belgium,2015,60+,Post Secondary,0.21
Belgium,2015,60+,Primary,0.23
Belgium,2015,60+,Total,1.00
Belgium,2015,60+,Under 15,0.00
Belgium,2015,60+,Upper Secondary,0.21
Belgium,2015,65+,Incomplete Primary,0.00
Belgium,2015,65+,Lower Secondary,0.29
Belgium,2015,65+,No Education,0.06
Belgium,2015,65+,Post Secondary,0.19
Belgium,2015,65+,Primary,0.27
Belgium,2015,65+,Total,1.00
Belgium,2015,65+,Under 15,0.00
Belgium,2015,65+,Upper Secondary,0.19
Belgium,2015,80+,Incomplete Primary,0.00
Belgium,2015,80+,Lower Secondary,0.28
Belgium,2015,80+,No Education,0.07
Belgium,2015,80+,Post Secondary,0.12
Belgium,2015,80+,Primary,0.39
Belgium,2015,80+,Total,1.00
Belgium,2015,80+,Under 15,0.00
Belgium,2015,80+,Upper Secondary,0.15
Belgium,2015,All,Incomplete Primary,0.00
Belgium,2015,All,Lower Secondary,0.18
Belgium,2015,All,No Education,0.02
Belgium,2015,All,Post Secondary,0.28
Belgium,2015,All,Primary,0.08
Belgium,2015,All,Total,1.00
Belgium,2015,All,Under 15,0.17
Belgium,2015,All,Upper Secondary,0.27
Belize,2015,15+,Incomplete Primary,0.28
Belize,2015,15+,Lower Secondary,0.16
Belize,2015,15+,No Education,0.06
Belize,2015,15+,Post Secondary,0.11
Belize,2015,15+,Primary,0.34
Belize,2015,15+,Total,1.00
Belize,2015,15+,Under 15,0.00
Belize,2015,15+,Upper Secondary,0.05
Belize,2015,20--39,Incomplete Primary,0.27
Belize,2015,20--39,Lower Secondary,0.16
Belize,2015,20--39,No Education,0.04
Belize,2015,20--39,Post Secondary,0.14
Belize,2015,20--39,Primary,0.32
Belize,2015,20--39,Total,1.00
Belize,2015,20--39,Under 15,0.00
Belize,2015,20--39,Upper Secondary,0.06
Belize,2015,20--64,Incomplete Primary,0.29
Belize,2015,20--64,Lower Secondary,0.15
Belize,2015,20--64,No Education,0.05
Belize,2015,20--64,Post Secondary,0.13
Belize,2015,20--64,Primary,0.33
Belize,2015,20--64,Total,1.00
Belize,2015,20--64,Under 15,0.00
Belize,2015,20--64,Upper Secondary,0.05
Belize,2015,25+,Incomplete Primary,0.31
Belize,2015,25+,Lower Secondary,0.14
Belize,2015,25+,No Education,0.07
Belize,2015,25+,Post Secondary,0.12
Belize,2015,25+,Primary,0.33
Belize,2015,25+,Total,1.00
Belize,2015,25+,Under 15,0.00
Belize,2015,25+,Upper Secondary,0.03
Belize,2015,40--64,Incomplete Primary,0.33
Belize,2015,40--64,Lower Secondary,0.13
Belize,2015,40--64,No Education,0.08
Belize,2015,40--64,Post Secondary,0.11
Belize,2015,40--64,Primary,0.34
Belize,2015,40--64,Total,1.00
Belize,2015,40--64,Under 15,0.00
Belize,2015,40--64,Upper Secondary,0.02
Belize,2015,60+,Incomplete Primary,0.32
Belize,2015,60+,Lower Secondary,0.08
Belize,2015,60+,No Education,0.15
Belize,2015,60+,Post Secondary,0.08
Belize,2015,60+,Primary,0.37
Belize,2015,60+,Total,1.00
Belize,2015,60+,Under 15,0.00
Belize,2015,60+,Upper Secondary,0.01
Belize,2015,65+,Incomplete Primary,0.32
