Area,Year,Age,Education,Distribution
Argentina,2015,45--49,Primary,0.28
Argentina,2015,45--49,Total,1.00
Argentina,2015,45--49,Under 15,0.00
Argentina,2015,45--49,Upper Secondary,0.31
Argentina,2015,50--54,Incomplete Primary,0.10
Argentina,2015,50--54,Lower Secondary,0.14
Argentina,2015,50--54,No Education,0.03
Argentina,2015,50--54,Post Secondary,0.15
Argentina,2015,50--54,Primary,0.31
Argentina,2015,50--54,Total,1.00
Argentina,2015,50--54,Under 15,0.00
Argentina,2015,50--54,Upper Secondary,0.27
Argentina,2015,55--59,Incomplete Primary,0.12
Argentina,2015,55--59,Lower Secondary,0.14
Argentina,2015,55--59,No Education,0.03
Argentina,2015,55--59,Post Secondary,0.14
Argentina,2015,55--59,Primary,0.32
Argentina,2015,55--59,Total,1.00
Argentina,2015,55--59,Under 15,0.00
Argentina,2015,55--59,Upper Secondary,0.25
Argentina,2015,60--64,Incomplete Primary,0.14
Argentina,2015,60--64,Lower Secondary,0.12
Argentina,2015,60--64,No Education,0.04
Argentina,2015,60--64,Post Secondary,0.13
Argentina,2015,60--64,Primary,0.34
Argentina,2015,60--64,Total,1.00
Argentina,2015,60--64,Under 15,0.00
Argentina,2015,60--64,Upper Secondary,0.23
Argentina,2015,65--69,Incomplete Primary,0.18
Argentina,2015,65--69,Lower Secondary,0.11
Argentina,2015,65--69,No Education,0.05
Argentina,2015,65--69,Post Secondary,0.11
Argentina,2015,65--69,Primary,0.35
Argentina,2015,65--69,Total,1.00
Argentina,2015,65--69,Under 15,0.00
Argentina,2015,65--69,Upper Secondary,0.21
Argentina,2015,70--74,Incomplete Primary,0.20
Argentina,2015,70--74,Lower Secondary,0.10
Argentina,2015,70--74,No Education,0.05
Argentina,2015,70--74,Post Secondary,0.10
Argentina,2015,70--74,Primary,0.36
Argentina,2015,70--74,Total,1.00
Argentina,2015,70--74,Under 15,0.00
Argentina,2015,70--74,Upper Secondary,0.19
Argentina,2015,75--79,Incomplete Primary,0.23
Argentina,2015,75--79,Lower Secondary,0.09
Argentina,2015,75--79,No Education,0.06
Argentina,2015,75--79,Post Secondary,0.08
Argentina,2015,75--79,Primary,0.37
Argentina,2015,75--79,Total,1.00
Argentina,2015,75--79,Under 15,0.00
Argentina,2015,75--79,Upper Secondary,0.17
Argentina,2015,80--84,Incomplete Primary,0.27
Argentina,2015,80--84,Lower Secondary,0.07
Argentina,2015,80--84,No Education,0.07
Argentina,2015,80--84,Post Secondary,0.07
Argentina,2015,80--84,Primary,0.38
Argentina,2015,80--84,Total,1.00
Argentina,2015,80--84,Under 15,0.00
Argentina,2015,80--84,Upper Secondary,0.15
Argentina,2015,85--89,Incomplete Primary,0.29
Argentina,2015,85--89,Lower Secondary,0.06
Argentina,2015,85--89,No Education,0.08
Argentina,2015,85--89,Post Secondary,0.06
Argentina,2015,85--89,Primary,0.38
Argentina,2015,85--89,Total,1.00
Argentina,2015,85--89,Under 15,0.00
Argentina,2015,85--89,Upper Secondary,0.13
Argentina,2015,90--94,Incomplete Primary,0.31
Argentina,2015,90--94,Lower Secondary,0.05
Argentina,2015,90--94,No Education,0.09
Argentina,2015,90--94,Post Secondary,0.06
Argentina,2015,90--94,Primary,0.38
Argentina,2015,90--94,Total,1.00
Argentina,2015,90--94,Under 15,0.00
Argentina,2015,90--94,Upper Secondary,0.12
Argentina,2015,95--99,Incomplete Primary,0.32
Argentina,2015,95--99,Lower Secondary,0.04
Argentina,2015,95--99,No Education,0.11
Argentina,2015,95--99,Post Secondary,0.05
Argentina,2015,95--99,Primary,0.38
Argentina,2015,95--99,Total,1.00
Argentina,2015,95--99,Under 15,0.00
Argentina,2015,95--99,Upper Secondary,0.10
Armenia,2015,100+,Incomplete Primary,0.15
Armenia,2015,100+,Lower Secondary,0.11
Armenia,2015,100+,No Education,0.27
Armenia,2015,100+,Post Secondary,0.05
Armenia,2015,100+,Primary,0.24
Armenia,2015,100+,Total,1.00
Armenia,2015,100+,Under 15,0.00
Armenia,2015,100+,Upper Secondary,0.18
Armenia,2015,15--19,Incomplete Primary,0.00
Armenia,2015,15--19,Lower Secondary,0.42
Armenia,2015,15--19,No Education,0.00
Armenia,2015,15--19,Post Secondary,0.00
Armenia,2015,15--19,Primary,0.05
Armenia,2015,15--19,Total,1.00
Armenia,2015,15--19,Under 15,0.00
Armenia,2015,15--19,Upper Secondary,0.53
Armenia,2015,20--24,Incomplete Primary,0.00
Armenia,2015,20--24,Lower Secondary,0.09
Armenia,2015,20--24,No Education,0.00
Armenia,2015,20--24,Post Secondary,0.16
Armenia,2015,20--24,Primary,0.01
Armenia,2015,20--24,Total,1.00
Armenia,2015,20--24,Under 15,0.00
Armenia,2015,20--24,Upper Secondary,0.74
Armenia,2015,25--29,Incomplete Primary,0.00
Armenia,2015,25--29,Lower Secondary,0.05
Armenia,2015,25--29,No Education,0.00
Armenia,2015,25--29,Post Secondary,0.26
Armenia,2015,25--29,Primary,0.01
Armenia,2015,25--29,Total,1.00
Armenia,2015,25--29,Under 15,0.00
Armenia,2015,25--29,Upper Secondary,0.68
Armenia,2015,30--34,Incomplete Primary,0.00
Armenia,2015,30--34,Lower Secondary,0.03
Armenia,2015,30--34,No Education,0.00
Armenia,2015,30--34,Post Secondary,0.26
Armenia,2015,30--34,Primary,0.01
Armenia,2015,30--34,Total,1.00
Armenia,2015,30--34,Under 15,0.00
Armenia,2015,30--34,Upper Secondary,0.71
Armenia,2015,35--39,Incomplete Primary,0.00
Armenia,2015,35--39,Lower Secondary,0.04
Armenia,2015,35--39,No Education,0.00
Armenia,2015,35--39,Post Secondary,0.25
Armenia,2015,35--39,Primary,0.01
Armenia,2015,35--39,Total,1.00
Armenia,2015,35--39,Under 15,0.00
Armenia,2015,35--39,Upper Secondary,0.71
Armenia,2015,40--44,Incomplete Primary,0.00
Armenia,2015,40--44,Lower Secondary,0.05
Armenia,2015,40--44,No Education,0.00
Armenia,2015,40--44,Post Secondary,0.24
Armenia,2015,40--44,Primary,0.01
Armenia,2015,40--44,Total,1.00
Armenia,2015,40--44,Under 15,0.00
Armenia,2015,40--44,Upper Secondary,0.70
Armenia,2015,45--49,Incomplete Primary,0.00
Armenia,2015,45--49,Lower Secondary,0.06
Armenia,2015,45--49,No Education,0.00
Armenia,2015,45--49,Post Secondary,0.23
Armenia,2015,45--49,Primary,0.01
Armenia,2015,45--49,Total,1.00
Armenia,2015,45--49,Under 15,0.00
Armenia,2015,45--49,Upper Secondary,0.69
Armenia,2015,50--54,Incomplete Primary,0.00
Armenia,2015,50--54,Lower Secondary,0.06
Armenia,2015,50--54,No Education,0.00
Armenia,2015,50--54,Post Secondary,0.21
Armenia,2015,50--54,Primary,0.01
Armenia,2015,50--54,Total,1.00
Armenia,2015,50--54,Under 15,0.00
Armenia,2015,50--54,Upper Secondary,0.72
Armenia,2015,55--59,Incomplete Primary,0.00
Armenia,2015,55--59,Lower Secondary,0.07
Armenia,2015,55--59,No Education,0.00
Armenia,2015,55--59,Post Secondary,0.21
Armenia,2015,55--59,Primary,0.01
Armenia,2015,55--59,Total,1.00
Armenia,2015,55--59,Under 15,0.00
Armenia,2015,55--59,Upper Secondary,0.70
Armenia,2015,60--64,Incomplete Primary,0.00
Armenia,2015,60--64,Lower Secondary,0.08
Armenia,2015,60--64,No Education,0.00
Armenia,2015,60--64,Post Secondary,0.24
Armenia,2015,60--64,Primary,0.02
Armenia,2015,60--64,Total,1.00
Armenia,2015,60--64,Under 15,0.00
Armenia,2015,60--64,Upper Secondary,0.66
Armenia,2015,65--69,Incomplete Primary,0.00
Armenia,2015,65--69,Lower Secondary,0.09
Armenia,2015,65--69,No Education,0.00
Armenia,2015,65--69,Post Secondary,0.28
Armenia,2015,65--69,Primary,0.02
Armenia,2015,65--69,Total,1.00
Armenia,2015,65--69,Under 15,0.00
Armenia,2015,65--69,Upper Secondary,0.60
Armenia,2015,70--74,Incomplete Primary,0.01
Armenia,2015,70--74,Lower Secondary,0.12
Armenia,2015,70--74,No Education,0.01
Armenia,2015,70--74,Post Secondary,0.24
Armenia,2015,70--74,Primary,0.05
Armenia,2015,70--74,Total,1.00
Armenia,2015,70--74,Under 15,0.00
Armenia,2015,70--74,Upper Secondary,0.57
Armenia,2015,75--79,Incomplete Primary,0.01
Armenia,2015,75--79,Lower Secondary,0.15
Armenia,2015,75--79,No Education,0.02
Armenia,2015,75--79,Post Secondary,0.17
Armenia,2015,75--79,Primary,0.11
Armenia,2015,75--79,Total,1.00
Armenia,2015,75--79,Under 15,0.00
Armenia,2015,75--79,Upper Secondary,0.53
Armenia,2015,80--84,Incomplete Primary,0.03
Armenia,2015,80--84,Lower Secondary,0.17
Armenia,2015,80--84,No Education,0.06
Armenia,2015,80--84,Post Secondary,0.13
Armenia,2015,80--84,Primary,0.18
Armenia,2015,80--84,Total,1.00
Armenia,2015,80--84,Under 15,0.00
Armenia,2015,80--84,Upper Secondary,0.43
Armenia,2015,85--89,Incomplete Primary,0.04
Armenia,2015,85--89,Lower Secondary,0.17
Armenia,2015,85--89,No Education,0.07
Armenia,2015,85--89,Post Secondary,0.11
Armenia,2015,85--89,Primary,0.21
Armenia,2015,85--89,Total,1.00
Armenia,2015,85--89,Under 15,0.00
Armenia,2015,85--89,Upper Secondary,0.39
Armenia,2015,90--94,Incomplete Primary,0.05
Armenia,2015,90--94,Lower Secondary,0.15
Armenia,2015,90--94,No Education,0.08
Armenia,2015,90--94,Post Secondary,0.14
Armenia,2015,90--94,Primary,0.16
Armenia,2015,90--94,Total,1.00
Armenia,2015,90--94,Under 15,0.00
Armenia,2015,90--94,Upper Secondary,0.41
Armenia,2015,95--99,Incomplete Primary,0.10
Armenia,2015,95--99,Lower Secondary,0.14
Armenia,2015,95--99,No Education,0.17
Armenia,2015,95--99,Post Secondary,0.08
Armenia,2015,95--99,Primary,0.23
Armenia,2015,95--99,Total,1.00
Armenia,2015,95--99,Under 15,0.00
Armenia,2015,95--99,Upper Secondary,0.28
Aruba,2015,100+,Incomplete Primary,0.29
Aruba,2015,100+,Lower Secondary,0.04
Aruba,2015,100+,No Education,0.43
Aruba,2015,100+,Post Secondary,0.01
Aruba,2015,100+,Primary,0.22
Aruba,2015,100+,Total,1.00
Aruba,2015,100+,Under 15,0.00
Aruba,2015,100+,Upper Secondary,0.00
Aruba,2015,15--19,Incomplete Primary,0.00
Aruba,2015,15--19,Lower Secondary,0.64
Aruba,2015,15--19,No Education,0.02
Aruba,2015,15--19,Post Secondary,0.00
Aruba,2015,15--19,Primary,0.16
Aruba,2015,15--19,Total,1.00
Aruba,2015,15--19,Under 15,0.00
Aruba,2015,15--19,Upper Secondary,0.18
Aruba,2015,20--24,Incomplete Primary,0.00
Aruba,2015,20--24,Lower Secondary,0.37
Aruba,2015,20--24,No Education,0.02
Aruba,2015,20--24,Post Secondary,0.08
Aruba,2015,20--24,Primary,0.18
Aruba,2015,20--24,Total,1.00
Aruba,2015,20--24,Under 15,0.00
Aruba,2015,20--24,Upper Secondary,0.35
Aruba,2015,25--29,Incomplete Primary,0.02
Aruba,2015,25--29,Lower Secondary,0.36
Aruba,2015,25--29,No Education,0.02
Aruba,2015,25--29,Post Secondary,0.31
Aruba,2015,25--29,Primary,0.18
Aruba,2015,25--29,Total,1.00
Aruba,2015,25--29,Under 15,0.00
Aruba,2015,25--29,Upper Secondary,0.11
Aruba,2015,30--34,Incomplete Primary,0.02
Aruba,2015,30--34,Lower Secondary,0.31
Aruba,2015,30--34,No Education,0.03
Aruba,2015,30--34,Post Secondary,0.35
Aruba,2015,30--34,Primary,0.16
Aruba,2015,30--34,Total,1.00
Aruba,2015,30--34,Under 15,0.00
Aruba,2015,30--34,Upper Secondary,0.13
Aruba,2015,35--39,Incomplete Primary,0.03
Aruba,2015,35--39,Lower Secondary,0.30
Aruba,2015,35--39,No Education,0.03
Aruba,2015,35--39,Post Secondary,0.32
Aruba,2015,35--39,Primary,0.20
Aruba,2015,35--39,Total,1.00
Aruba,2015,35--39,Under 15,0.00
Aruba,2015,35--39,Upper Secondary,0.12
Aruba,2015,40--44,Incomplete Primary,0.04
Aruba,2015,40--44,Lower Secondary,0.29
Aruba,2015,40--44,No Education,0.04
Aruba,2015,40--44,Post Secondary,0.30
Aruba,2015,40--44,Primary,0.21
Aruba,2015,40--44,Total,1.00
Aruba,2015,40--44,Under 15,0.00
Aruba,2015,40--44,Upper Secondary,0.12
Aruba,2015,45--49,Incomplete Primary,0.05
Aruba,2015,45--49,Lower Secondary,0.29
Aruba,2015,45--49,No Education,0.05
Aruba,2015,45--49,Post Secondary,0.28
Aruba,2015,45--49,Primary,0.20
Aruba,2015,45--49,Total,1.00
Aruba,2015,45--49,Under 15,0.00
Aruba,2015,45--49,Upper Secondary,0.13
Aruba,2015,50--54,Incomplete Primary,0.05
Aruba,2015,50--54,Lower Secondary,0.31
Aruba,2015,50--54,No Education,0.06
Aruba,2015,50--54,Post Secondary,0.26
Aruba,2015,50--54,Primary,0.21
Aruba,2015,50--54,Total,1.00
Aruba,2015,50--54,Under 15,0.00
Aruba,2015,50--54,Upper Secondary,0.11
Aruba,2015,55--59,Incomplete Primary,0.07
Aruba,2015,55--59,Lower Secondary,0.33
Aruba,2015,55--59,No Education,0.08
Aruba,2015,55--59,Post Secondary,0.21
Aruba,2015,55--59,Primary,0.22
Aruba,2015,55--59,Total,1.00
Aruba,2015,55--59,Under 15,0.00
Aruba,2015,55--59,Upper Secondary,0.09
Aruba,2015,60--64,Incomplete Primary,0.08
Aruba,2015,60--64,Lower Secondary,0.32
Aruba,2015,60--64,No Education,0.11
Aruba,2015,60--64,Post Secondary,0.19
Aruba,2015,60--64,Primary,0.25
Aruba,2015,60--64,Total,1.00
Aruba,2015,60--64,Under 15,0.00
Aruba,2015,60--64,Upper Secondary,0.06
Aruba,2015,65--69,Incomplete Primary,0.12
Aruba,2015,65--69,Lower Secondary,0.28
Aruba,2015,65--69,No Education,0.12
Aruba,2015,65--69,Post Secondary,0.17
Aruba,2015,65--69,Primary,0.26
Aruba,2015,65--69,Total,1.00
Aruba,2015,65--69,Under 15,0.00
Aruba,2015,65--69,Upper Secondary,0.04
Aruba,2015,70--74,Incomplete Primary,0.15
Aruba,2015,70--74,Lower Secondary,0.23
Aruba,2015,70--74,No Education,0.15
Aruba,2015,70--74,Post Secondary,0.15
Aruba,2015,70--74,Primary,0.29
Aruba,2015,70--74,Total,1.00
Aruba,2015,70--74,Under 15,0.00
Aruba,2015,70--74,Upper Secondary,0.04
Aruba,2015,75--79,Incomplete Primary,0.19
Aruba,2015,75--79,Lower Secondary,0.19
Aruba,2015,75--79,No Education,0.18
Aruba,2015,75--79,Post Secondary,0.11
Aruba,2015,75--79,Primary,0.30
Aruba,2015,75--79,Total,1.00
Aruba,2015,75--79,Under 15,0.00
Aruba,2015,75--79,Upper Secondary,0.03
Aruba,2015,80--84,Incomplete Primary,0.22
Aruba,2015,80--84,Lower Secondary,0.15
Aruba,2015,80--84,No Education,0.23
Aruba,2015,80--84,Post Secondary,0.07
Aruba,2015,80--84,Primary,0.31
Aruba,2015,80--84,Total,1.00
Aruba,2015,80--84,Under 15,0.00
Aruba,2015,80--84,Upper Secondary,0.02
Aruba,2015,85--89,Incomplete Primary,0.23
Aruba,2015,85--89,Lower Secondary,0.11
Aruba,2015,85--89,No Education,0.28
Aruba,2015,85--89,Post Secondary,0.08
Aruba,2015,85--89,Primary,0.28
Aruba,2015,85--89,Total,1.00
Aruba,2015,85--89,Under 15,0.00
Aruba,2015,85--89,Upper Secondary,0.02
Aruba,2015,90--94,Incomplete Primary,0.28
Aruba,2015,90--94,Lower Secondary,0.09
Aruba,2015,90--94,No Education,0.30
Aruba,2015,90--94,Post Secondary,0.04
Aruba,2015,90--94,Primary,0.30
Aruba,2015,90--94,Total,1.00
Aruba,2015,90--94,Under 15,0.00
Aruba,2015,90--94,Upper Secondary,0.01
Aruba,2015,95--99,Incomplete Primary,0.28
Aruba,2015,95--99,Lower Secondary,0.06
Aruba,2015,95--99,No Education,0.36
Aruba,2015,95--99,Post Secondary,0.03
Aruba,2015,95--99,Primary,0.26
Aruba,2015,95--99,Total,1.00
Aruba,2015,95--99,Under 15,0.00
Aruba,2015,95--99,Upper Secondary,0.01
Australia,2015,100+,Incomplete Primary,0.07
Australia,2015,100+,Lower Secondary,0.14
Australia,2015,100+,No Education,0.03
Australia,2015,100+,Post Secondary,0.09
Australia,2015,100+,Primary,0.57
Australia,2015,100+,Total,1.00
Australia,2015,100+,Under 15,0.00
Australia,2015,100+,Upper Secondary,0.11
Australia,2015,15--19,Incomplete Primary,0.00
Australia,2015,15--19,Lower Secondary,0.32
Australia,2015,15--19,No Education,0.00
Australia,2015,15--19,Post Secondary,0.01
Australia,2015,15--19,Primary,0.02
Australia,2015,15--19,Total,1.00
Australia,2015,15--19,Under 15,0.00
Australia,2015,15--19,Upper Secondary,0.64
Australia,2015,20--24,Incomplete Primary,0.00
Australia,2015,20--24,Lower Secondary,0.07
Australia,2015,20--24,No Education,0.00
Australia,2015,20--24,Post Secondary,0.27
Australia,2015,20--24,Primary,0.02
Australia,2015,20--24,Total,1.00
Australia,2015,20--24,Under 15,0.00
Australia,2015,20--24,Upper Secondary,0.64
Australia,2015,25--29,Incomplete Primary,0.00
Australia,2015,25--29,Lower Secondary,0.07
Australia,2015,25--29,No Education,0.00
Australia,2015,25--29,Post Secondary,0.45
Australia,2015,25--29,Primary,0.02
Australia,2015,25--29,Total,1.00
Australia,2015,25--29,Under 15,0.00
Australia,2015,25--29,Upper Secondary,0.45
Australia,2015,30--34,Incomplete Primary,0.00
Australia,2015,30--34,Lower Secondary,0.07
Australia,2015,30--34,No Education,0.00
Australia,2015,30--34,Post Secondary,0.45
Australia,2015,30--34,Primary,0.02
Australia,2015,30--34,Total,1.00
Australia,2015,30--34,Under 15,0.00
Australia,2015,30--34,Upper Secondary,0.45
Australia,2015,35--39,Incomplete Primary,0.00
Australia,2015,35--39,Lower Secondary,0.09
Australia,2015,35--39,No Education,0.00
Australia,2015,35--39,Post Secondary,0.43
Australia,2015,35--39,Primary,0.03
Australia,2015,35--39,Total,1.00
Australia,2015,35--39,Under 15,0.00
Australia,2015,35--39,Upper Secondary,0.45
Australia,2015,40--44,Incomplete Primary,0.00
Australia,2015,40--44,Lower Secondary,0.11
Australia,2015,40--44,No Education,0.00
Australia,2015,40--44,Post Secondary,0.40
Australia,2015,40--44,Primary,0.04
Australia,2015,40--44,Total,1.00
Australia,2015,40--44,Under 15,0.00
Australia,2015,40--44,Upper Secondary,0.45
Australia,2015,45--49,Incomplete Primary,0.01
Australia,2015,45--49,Lower Secondary,0.15
Australia,2015,45--49,No Education,0.01
Australia,2015,45--49,Post Secondary,0.36
Australia,2015,45--49,Primary,0.06
Australia,2015,45--49,Total,1.00
Australia,2015,45--49,Under 15,0.00
Australia,2015,45--49,Upper Secondary,0.42
Australia,2015,50--54,Incomplete Primary,0.01
Australia,2015,50--54,Lower Secondary,0.18
Australia,2015,50--54,No Education,0.01
Australia,2015,50--54,Post Secondary,0.33
Australia,2015,50--54,Primary,0.07
Australia,2015,50--54,Total,1.00
Australia,2015,50--54,Under 15,0.00
Australia,2015,50--54,Upper Secondary,0.40
Australia,2015,55--59,Incomplete Primary,0.01
Australia,2015,55--59,Lower Secondary,0.17
Australia,2015,55--59,No Education,0.01
Australia,2015,55--59,Post Secondary,0.33
Australia,2015,55--59,Primary,0.10
Australia,2015,55--59,Total,1.00
Australia,2015,55--59,Under 15,0.00
Australia,2015,55--59,Upper Secondary,0.38
Australia,2015,60--64,Incomplete Primary,0.01
Australia,2015,60--64,Lower Secondary,0.18
Australia,2015,60--64,No Education,0.01
Australia,2015,60--64,Post Secondary,0.32
Australia,2015,60--64,Primary,0.13
Australia,2015,60--64,Total,1.00
Australia,2015,60--64,Under 15,0.00
Australia,2015,60--64,Upper Secondary,0.36
Australia,2015,65--69,Incomplete Primary,0.02
Australia,2015,65--69,Lower Secondary,0.19
Australia,2015,65--69,No Education,0.01
Australia,2015,65--69,Post Secondary,0.27
Australia,2015,65--69,Primary,0.18
Australia,2015,65--69,Total,1.00
Australia,2015,65--69,Under 15,0.00
Australia,2015,65--69,Upper Secondary,0.33
Australia,2015,70--74,Incomplete Primary,0.02
Australia,2015,70--74,Lower Secondary,0.19
Australia,2015,70--74,No Education,0.01
Australia,2015,70--74,Post Secondary,0.23
Australia,2015,70--74,Primary,0.23
Australia,2015,70--74,Total,1.00
Australia,2015,70--74,Under 15,0.00
Australia,2015,70--74,Upper Secondary,0.32
Australia,2015,75--79,Incomplete Primary,0.02
Australia,2015,75--79,Lower Secondary,0.19
Australia,2015,75--79,No Education,0.01
Australia,2015,75--79,Post Secondary,0.25
Australia,2015,75--79,Primary,0.23
Australia,2015,75--79,Total,1.00
Australia,2015,75--79,Under 15,0.00
Australia,2015,75--79,Upper Secondary,0.31
Australia,2015,80--84,Incomplete Primary,0.02
Australia,2015,80--84,Lower Secondary,0.19
Australia,2015,80--84,No Education,0.01
Australia,2015,80--84,Post Secondary,0.22
Australia,2015,80--84,Primary,0.28
Australia,2015,80--84,Total,1.00
Australia,2015,80--84,Under 15,0.00
Australia,2015,80--84,Upper Secondary,0.28
Australia,2015,85--89,Incomplete Primary,0.03
Australia,2015,85--89,Lower Secondary,0.18
Australia,2015,85--89,No Education,0.01
Australia,2015,85--89,Post Secondary,0.19
Australia,2015,85--89,Primary,0.34
Australia,2015,85--89,Total,1.00
Australia,2015,85--89,Under 15,0.00
Australia,2015,85--89,Upper Secondary,0.24
Australia,2015,90--94,Incomplete Primary,0.04
Australia,2015,90--94,Lower Secondary,0.17
Australia,2015,90--94,No Education,0.02
Australia,2015,90--94,Post Secondary,0.16
Australia,2015,90--94,Primary,0.41
Australia,2015,90--94,Total,1.00
Australia,2015,90--94,Under 15,0.00
Australia,2015,90--94,Upper Secondary,0.20
Australia,2015,95--99,Incomplete Primary,0.05
Australia,2015,95--99,Lower Secondary,0.16
